id_original,comuna,nombre_comuna,nombre_institucion,tipo_organizacion,codigo_dane,telefono,correo,direccion_original,estado,fecha_actualizacion,direccion_normalizada,consulta_geocodificacion,latitud,longitud,fuente_coordenadas,precision_geocodificacion
396.0,16,BELEN,SEC JARDIN INFANTIL NO 1,IE,105001012548,3434731-3435181,Sin registro,CR 72 AN° 20A-62,ACTIVO,2020.0,CR 72 AN° 20A-62,"CR 72 AN° 20A-62, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
397.0,16,BELEN,INST EDUC CAPILLA DEL ROSARIO,IE,105001008486,3410913 Ext 101-102,Sin registro,CL 6 SUR 79 195,ACTIVO,2020.0,CL 6 SUR 79 195,"CL 6 SUR 79 195, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
398.0,16,BELEN,INST EDUC ALCALDIA DE MEDELLIN,IE,105001019925,3419090,institucionalcaldiademedellin@gmail.com,CL 2 B 79 80,ACTIVO,2020.0,CL 2 B 79 80,"CL 2 B 79 80, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
399.0,16,BELEN,SEC ESC ANTONIO JOSE RESTREPO,IE,105001000027,2383027,Sin registro,CL 2    79-42,ACTIVO,2020.0,CL 2 79-42,"CL 2 79-42, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
400.0,16,BELEN,SEC ESC YERMO Y PARRES,IE,105001001643,3416578,Sin registro,CR 79    2-15,ACTIVO,2020.0,CR 79 2-15,"CR 79 2-15, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
401.0,16,BELEN,COL GENTE UNIDA JOVENES POR LA PAZ - SEDE VILLA CAFE,IE,305001022534,5585791- 4447405 EXT 801,Informacion@genteunida.org.co,CL 64E N° 117-03,ACTIVO,2020.0,CL 64E N° 117-03,"CL 64E N° 117-03, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
402.0,16,BELEN,INSTITUCION EDUCATIVA PEDAGOGICO INTEGRAL,IE,305001016861,3439800,pedagogico@une.net.co,CL 26B N° 72 - 3,ACTIVO,2020.0,CL 26B N° 72 - 3,"CL 26B N° 72 - 3, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
403.0,60,SAN CRISTOBAL,CENT EDUC LA ALDEA,IE,205001001966,3870129,cealdea@hotmail.com,VDA LA ALDEA,ACTIVO,2020.0,VDA LA ALDEA,"VDA LA ALDEA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
404.0,60,SAN CRISTOBAL,CENT EDUC LA VOLCANA,IE,205001011384,3870129,Sin registro,VDA LA VOLCANA,ACTIVO,2020.0,VDA LA VOLCANA,"VDA LA VOLCANA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
405.0,60,SAN CRISTOBAL,CENT EDUC LA FRISOLA,IE,205001001940,4463248,Sin registro,VDA  LA  FRISOLA,ACTIVO,2020.0,VDA LA FRISOLA,"VDA LA FRISOLA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
406.0,60,SAN CRISTOBAL,CENT EDUC LUIS MESA VILLA,IE,205001001931,4461379,Sin registro,VDA  URQUITA,CIERRE DEFINITIVO,2020.0,VDA URQUITA,"VDA URQUITA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
407.0,60,SAN CRISTOBAL,CENT EDUC LA SUIZA,IE,205001010841,4463712,Sin registro,VDA LA SUIZA,CIERRE DEFINITIVO,2020.0,VDA LA SUIZA,"VDA LA SUIZA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
408.0,60,SAN CRISTOBAL,CENT EDUC LA POTRERA,IE,205001010248,3870129,Sin registro,VDA LA POTRERA,INHABILITADO,2020.0,VDA LA POTRERA,"VDA LA POTRERA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
409.0,60,SAN CRISTOBAL,CENT EDUC LEON ARANGO PAUCAR,IE,205001019253,3870825,Sin registro,VDA LA SUCIA,INHABILITADO,2020.0,VDA LA SUCIA,"VDA LA SUCIA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
410.0,60,SAN CRISTOBAL,INST EDUC HECTOR ROGELIO MONTOYA,IE,205001007735,3870058/3870112,ie.hrmpalmitas@gmail.com,CL 20    32-60,ACTIVO,2020.0,CL 20 32-60,"CL 20 32-60, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
411.0,60,SAN CRISTOBAL,SEC ESC PALMITAS,IE,105001800082,Sin registro,Sin registro,CL 20    34-105,ACTIVO,2020.0,CL 20 34-105,"CL 20 34-105, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
412.0,60,SAN CRISTOBAL,CIBERCOLEGIO UCN,IE,305001025606,6051535,Sin registro,CORREG PALMITAS,ACTIVO,2020.0,CORREG PALMITAS,"CORREG PALMITAS, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
413.0,60,SAN CRISTOBAL,CENT EDUC LAS PLAYAS,IE,205001014308,4272915,ce.lasplayas@medellin.gov.co,VDA LAS PLAYAS,ACTIVO,2020.0,VDA LAS PLAYAS,"VDA LAS PLAYAS, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
414.0,60,SAN CRISTOBAL,CENT EDUC SAGRADO CORAZON,IE,205001010272,4276317,Sin registro,VDA LA CUCHILLA,INHABILITADO,2020.0,VDA LA CUCHILLA,"VDA LA CUCHILLA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
415.0,60,SAN CRISTOBAL,CENT EDUC EL PATIO,IE,205001002245,4272773,Sin registro,VDA EL PATIO,INHABILITADO,2020.0,VDA EL PATIO,"VDA EL PATIO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
416.0,60,SAN CRISTOBAL,CENT EDUC TRAVESIAS EL MORRO,IE,205001019989,4273766,Sin registro,CR 143    68-20-120 EL MORRO,ACTIVO,2020.0,CR 143 68-20-120 EL MORRO,"CR 143 68-20-120 EL MORRO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
417.0,60,SAN CRISTOBAL,CENT EDUC FABIO ZULUAGA OROZCO,IE,205001011651,4271840,ifzuluag@epm.net.co,VDA LA PALMA,INHABILITADO,2020.0,VDA LA PALMA,"VDA LA PALMA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
418.0,60,SAN CRISTOBAL,CENT EDUC PEDREGAL ALTO,IE,205001021452,4274457,escuelitacepa@gmail.com,CR 121    69-136 VDA PEDREGAL ALTO,ACTIVO,2020.0,CR 121 69-136 VDA PEDREGAL ALTO,"CR 121 69-136 VDA PEDREGAL ALTO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
419.0,60,SAN CRISTOBAL,CENT EDUC BOQUERON,IE,205001003195,4261307,Sin registro,VDA BOQUERO,INHABILITADO,2020.0,VDA BOQUERO,"VDA BOQUERO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
420.0,60,SAN CRISTOBAL,CENT EDUC EL YOLOMBO,IE,205001008464,4262653,Sin registro,VDA EL YOLOMBO,INHABILITADO,2020.0,VDA EL YOLOMBO,"VDA EL YOLOMBO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
421.0,60,SAN CRISTOBAL,CENT EDUC SAN JOSE DE LA MONTAÑA,IE,205001003322,4261632,Sin registro,CARRETERA  AL MAR KM 14,ACTIVO,2020.0,CARRETERA AL MAR KM 14,"CARRETERA AL MAR KM 14, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
422.0,60,SAN CRISTOBAL,INST EDUC JOSE HORACIO BETANCUR,IE,105001013447,4271454,Sin registro,CR 121 57 57,ACTIVO,2020.0,CR 121 57 57,"CR 121 57 57, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
423.0,60,SAN CRISTOBAL,INST EDUC LOMA HERMOSA,IE,105001013633,4271116/4274977,ie.lomahermosa@medellin.gov.co,CR 123 B  53 B 5,ACTIVO,2020.0,CR 123 B 53 B 5,"CR 123 B 53 B 5, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
424.0,60,SAN CRISTOBAL,SEC ESC SAN VICENTE FERRER,IE,105001013455,2530223,Sin registro,CLL 48 CC N 120 E 66,ACTIVO,2020.0,CL 48 CC N 120 E 66,"CL 48 CC N 120 E 66, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
425.0,60,SAN CRISTOBAL,INST EDUC NICANOR RESTREPO SANTAMARIA (ANTES LA HUERTA),IE,105001025992,4379554,Sin registro,CR 97 # 69C-71,ACTIVO,2020.0,CR 97 # 69C-71,"CR 97 # 69C-71, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
426.0,60,SAN CRISTOBAL,INST EDUC CIUDADELA NUEVO OCCIDENTE,IE,105001026000,4278910/5147760,Sin registro,CL 64 A 105 A 50,ACTIVO,2020.0,CL 64 A 105 A 50,"CL 64 A 105 A 50, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
427.0,60,SAN CRISTOBAL,CENT EDUC PEDREGAL BAJO,IE,205001011961,4273044,Sin registro,CR 115    66-85,INHABILITADO,2020.0,CR 115 66-85,"CR 115 66-85, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
428.0,60,SAN CRISTOBAL,INST EDUC CARLOS ALBERTO CALDERON,IE,205001002199,4273235,Sin registro,VEREDA  EL LLANO,ACTIVO,2020.0,VEREDA EL LLA,"VEREDA EL LLA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
429.0,60,SAN CRISTOBAL,INST EDUC SAN CRISTOBAL,IE,205001006232,427 91 80 - 427 91 81,correo@iesancristobal.edu.co,CR 131 # 65 -07,ACTIVO,2020.0,CR 131 # 65 -07,"CR 131 # 65 -07, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
430.0,60,SAN CRISTOBAL,INST EDUC PRESBITERO JUAN J. ESCOBAR,IE,205001010264,4270220/4277152,pbrojuanjescobar@gmail.com,CL 62 #128 120,ACTIVO,2020.0,CL 62 #128 120,"CL 62 #128 120, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
431.0,60,SAN CRISTOBAL,SEC ESC JUAN NEPOMUCENO MORALES,IE,205001002628-205001010264,4270173,pbrojuanjescobar@gmail.com,CL 62  # 127-6,ACTIVO,2020.0,CL 62 # 127-6,"CL 62 # 127-6, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
432.0,60,SAN CRISTOBAL,INST EDUC ALFONSO UPEGUI OROZCO,IE,205001010281,4260345,Sin registro,CLL 64B #117 177,ACTIVO,2020.0,CL 64B #117 177,"CL 64B #117 177, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
433.0,60,SAN CRISTOBAL,INST EDUC LUSITANIA- PAZ DE COLOMBIA,IE,105001026573,NO REGISTRA,Sin registro,CR 109 A 63 B 320,ACTIVO,2020.0,CR 109 A 63 B 320,"CR 109 A 63 B 320, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
434.0,60,SAN CRISTOBAL,SEC ESC EL TIROL,IE,205001800150-105001026573,NO REGISTRA,Sin registro,CL 66 A 104 74,ACTIVO,2020.0,CL 66 A 104 74,"CL 66 A 104 74, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
435.0,60,SAN CRISTOBAL,CORPORACION CIER,IE,305001024229,2600012,Sin registro,CORREG PALMITAS,PENDIENTE POR VALIDAR,2020.0,CORREG PALMITAS,"CORREG PALMITAS, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
436.0,60,SAN CRISTOBAL,ESC POPULAR EUCARISTICA SANTA ANGELA,IE,405001013912,3227700 - 4260788,Sin registro,KOLIMETRO 3 VIA SANPEDREO,PENDIENTE POR VALIDAR,2020.0,KOLIMETRO 3 VIA SANPEDREO,"KOLIMETRO 3 VIA SANPEDREO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
437.0,70,ALTAVISTA,CENT EDUC EL MANZANILLO,IE,205001009916,3410940,Sin registro,VDA EL MANZANILLO,ACTIVO,2020.0,VDA EL MANZANILLO,"VDA EL MANZANILLO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
438.0,70,ALTAVISTA,CENT EDUC MARIA PAULINA TABORDA,IE,205001009916,4911556,Sin registro,VDA TRAVESIAS EL CORAZON,ACTIVO,2020.0,VDA TRAVESIAS EL CORAZON,"VDA TRAVESIAS EL CORAZON, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
439.0,70,ALTAVISTA,CENT EDUC CARLOS MESA SANCHEZ,IE,205001009916,3433980,Sin registro,CORREG  ALTA  VISTA,ACTIVO,2020.0,CORREG ALTA VISTA,"CORREG ALTA VISTA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
440.0,70,ALTAVISTA,INST EDUC DEBORA ARANGO PEREZ,IE,105001025763,3411386 - 3433654,rectoria@iedeboraarango.edu.co,CALLE  18 #103- 160,ACTIVO,2020.0,CL 18 #103- 160,"CL 18 #103- 160, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
441.0,70,ALTAVISTA,SEC ESC MANO DE DIOS,IE,105001025763,2350062,rectoria@iedeboraarango.edu.co,CR 90 #15- 60,ACTIVO,2020.0,CR 90 #15- 60,"CR 90 #15- 60, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
442.0,70,ALTAVISTA,INST EDUC MARINA ORTH,IE,205001006526,3412359-3415510,ie.marinaorth@medellin.gov.co,VDA AGUAS FRIAS,ACTIVO,2020.0,VDA AGUAS FRIAS,"VDA AGUAS FRIAS, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
443.0,70,ALTAVISTA,SEC ESC AGUAS FRÍAS,IE,105001026034-205001006526,3412359,ie.marinaorth@medellin.gov.co,VDA SANTA CLARA - AGUAS FRÍAS (GUANTEROS),ACTIVO,2020.0,VDA SANTA CLARA - AGUAS FRÍAS (GUANTEROS),"VDA SANTA CLARA - AGUAS FRÍAS (GUANTEROS), Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
444.0,70,ALTAVISTA,INST EDUC ALTAVISTA,IE,105001026603,3470521,Sin registro,CR 112 N° 13 111,ACTIVO,2020.0,CR 112 N° 13 111,"CR 112 N° 13 111, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
445.0,80,SAN ANTONIO DE PRADO,INST EDUC FE Y ALEGRIA EL LIMONAR,IE,105001018759,3370653-2869498,ie.feyalegrialimonar@medellin.gov.co,CL 55 Sur  60 A 13,ACTIVO,2020.0,CL 55 SUR 60 A 13,"CL 55 SUR 60 A 13, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
446.0,80,SAN ANTONIO DE PRADO,SEC ESC VENTANITAS,IE,405001021265-105001018759,2867759,ie.feyalegrialimonar@medellin.gov.co,CR 63  52 Sur 46,ACTIVO,2020.0,CR 63 52 SUR 46,"CR 63 52 SUR 46, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
447.0,80,SAN ANTONIO DE PRADO,INST EDUC ANGELA RESTREPO MORENO,IE,105001025798,3740170,Sin registro,CR 55 48 C SUR 90,ACTIVO,2020.0,CR 55 48 C SUR 90,"CR 55 48 C SUR 90, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
448.0,80,SAN ANTONIO DE PRADO,SEC ESC LUIS GUILLERMO ECHEVERRY ABAD,IE,205001002580 -105001025798,3732489,Sin registro,CR 54 F  57 Sur 21,ACTIVO,2020.0,CR 54 F 57 SUR 21,"CR 54 F 57 SUR 21, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
449.0,80,SAN ANTONIO DE PRADO,INST EDUC MONSEÑOR VICTOR WIEDEMANN,IE,205001001672,2860010/2866365,secretariosmonse@hotmail.com,Diagonal 60 E Nro 41 A Sur 30,ACTIVO,2020.0,DIAGONAL 60 E 41 A SUR 30,"DIAGONAL 60 E 41 A SUR 30, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
450.0,80,SAN ANTONIO DE PRADO,SEC ESC LA VERDE,IE,205001001729 -205001001672,2860291,secretariosmonse@hotmail.com,CLL 8ESTE NO 15-5,ACTIVO,2020.0,CL 8ESTE 15-5,"CL 8ESTE 15-5, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
451.0,80,SAN ANTONIO DE PRADO,CENT EDUC EL SALADO,IE,205001002768,3373048,cesalado7@gmail.com,CORREG SN ANTONIO DE PRADO,ACTIVO,2020.0,CORREG SN ANTONIO DE PRADO,"CORREG SN ANTONIO DE PRADO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
452.0,80,SAN ANTONIO DE PRADO,CENT EDUC YARUMALITO,IE,205001007611-205001002768,3373048,cesalado7@gmail.com,C S ANTONIO DE PRADO VDA YARUMALITO,ACTIVO,2020.0,C S ANTONIO DE PRADO VDA YARUMALITO,"C S ANTONIO DE PRADO VDA YARUMALITO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
453.0,80,SAN ANTONIO DE PRADO,CENT EDUC EL ASTILLERO,IE,205001006216 -205001002768,3373048,cesalado7@gmail.com,CORREG SN ANTONIO DE PRADO,ACTIVO,2020.0,CORREG SN ANTONIO DE PRADO,"CORREG SN ANTONIO DE PRADO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
454.0,80,SAN ANTONIO DE PRADO,CENT EDUC POTRERITO,IE,205001025911-205001002768,2863725,cesalado7@gmail.com,VEREDA POTRERITO - CORREG. SAN ANTONIO DE PRADO,ACTIVO,2020.0,VEREDA POTRERITO - CORREG. SAN ANTONIO DE PRADO,"VEREDA POTRERITO - CORREG. SAN ANTONIO DE PRADO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
455.0,80,SAN ANTONIO DE PRADO,CENT EDUC QUEBRADA LARGA,IE,205001001451-205001002768,3028518,cesalado7@gmail.com,C SANTONIO DE PRADO VDA LA CABAÑA,ACTIVO,2020.0,C SANTONIO DE PRADO VDA LA CABAÑA,"C SANTONIO DE PRADO VDA LA CABAÑA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
456.0,80,SAN ANTONIO DE PRADO,CENT EDUC MONTAÑITA,IE,205001009681-205001002768,2860168,cesalado7@gmail.com,C S ANTONIO DE PRADO VDA LA MONTAÑA,ACTIVO,2020.0,C S ANTONIO DE PRADO VDA LA MONTAÑA,"C S ANTONIO DE PRADO VDA LA MONTAÑA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
457.0,80,SAN ANTONIO DE PRADO,INST EDUC MANUEL J. BETANCUR,IE,205001009797,2861722-2861980,ie.manueljbetancur@medellin.gov.co,CR 81 # 43 SUR 38,ACTIVO,2020.0,CR 81 # 43 SUR 38,"CR 81 # 43 SUR 38, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
458.0,80,SAN ANTONIO DE PRADO,SEC ESC GUSTAVO RODAS ISAZA,IE,205001009754-205001009797,2862342,ie.manueljbetancur@medellin.gov.co,CL 48 Sur  66 B 22,ACTIVO,2020.0,CL 48 SUR 66 B 22,"CL 48 SUR 66 B 22, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
459.0,80,SAN ANTONIO DE PRADO,INST EDUC SAN ANTONIO DE PRADO,IE,205001012534,2864285/2869361,Sin registro,CR 79  42 Sur 39,ACTIVO,2020.0,CR 79 42 SUR 39,"CR 79 42 SUR 39, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
460.0,80,SAN ANTONIO DE PRADO,SEC ESC MANUEL MARIA MALLARINO,IE,205001014421-205001012534,2860138,Sin registro,CL 40 sur  75 B 101,ACTIVO,2020.0,CL 40 SUR 75 B 101,"CL 40 SUR 75 B 101, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
461.0,80,SAN ANTONIO DE PRADO,SEC ESC CARLOS BETANCUR BETANCUR,IE,205001003411-205001012534,2860139,Sin registro,CR 77 Nro 41 sur -2,ACTIVO,2020.0,CR 77 41 SUR -2,"CR 77 41 SUR -2, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
462.0,80,SAN ANTONIO DE PRADO,INST EDUC EL LIMONAR,IE,205001018745,2862293,Sin registro,CL 57 Sur  65-63,ACTIVO,2020.0,CL 57 SUR 65-63,"CL 57 SUR 65-63, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
463.0,80,SAN ANTONIO DE PRADO,INST EDUC SAN JOSE OBRERO,IE,205001019318,2860164/2865866,Sin registro,CR 85 48 A SUR 51,ACTIVO,2020.0,CR 85 48 A SUR 51,"CR 85 48 A SUR 51, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
464.0,80,SAN ANTONIO DE PRADO,SEC ESC SAN JOSE,IE,205001001397-205001019318,2794321,Sin registro,CL 64 Sur 67-18,ACTIVO,2020.0,CL 64 SUR 67-18,"CL 64 SUR 67-18, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
465.0,80,SAN ANTONIO DE PRADO,INST EDUC COMPARTIR,IE,205001026624,2865591,ie.compartir@medellin.gov.co,CR 62 Nro 42 D Sur 26,ACTIVO,2020.0,CR 62 42 D SUR 26,"CR 62 42 D SUR 26, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
466.0,80,SAN ANTONIO DE PRADO,INST EDUC CORVIDE,IE,205001026632,2867573,ie.corvide@medellin.gov.co,CR 60D # 48 SUR 25,ACTIVO,2020.0,CR 60D # 48 SUR 25,"CR 60D # 48 SUR 25, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
467.0,80,SAN ANTONIO DE PRADO,INST EDUC PRADITO,IE,205001026641,2862832,iepradito@gmail.com,CL 38A SUR 66A 137,ACTIVO,2020.0,CL 38A SUR 66A 137,"CL 38A SUR 66A 137, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
468.0,80,SAN ANTONIO DE PRADO,COLEGIO EMPRESARIAL,IE,305001025592,4444262 EXT 202 - 3767266,coomulsap@coomulsap.com,CL 42 SUR 69 A 58,ACTIVO,2020.0,CL 42 SUR 69 A 58,"CL 42 SUR 69 A 58, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
469.0,80,SAN ANTONIO DE PRADO,COL COOP SAN ANTONIO DE PRADO,IE,405001016946,4444262 Ext. 303 -3769473,ccprado@epm.net.co,CL 38 SUR 70 181,ACTIVO,2020.0,CL 38 SUR 70 181,"CL 38 SUR 70 181, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
470.0,90,SANTA ELENA,CENTRO EDUCATIVO CONSTRUCTORES DE SUEÑOS,IE,305001026262,2547844,Sin registro,CR 62 D 50 A SUR 09,PENDIENTE VALIDACION,2020.0,CR 62 D 50 A SUR 09,"CR 62 D 50 A SUR 09, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
471.0,90,SANTA ELENA,CENT EDUC MEDIA LUNA,IE,205001001389,2695500,Sin registro,CORREG SANTA ELENA-VDA MEDIA LUNA,INHABILITADO,2020.0,CORREG SANTA ELENA-VDA MEDIA LUNA,"CORREG SANTA ELENA-VDA MEDIA LUNA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
472.0,90,SANTA ELENA,SANTA ELENA,IE,205001001389,5380236,Sin registro,CORREG SANTA ELENA-VDA EL PLAN,INHABILITADO,2020.0,CORREG SANTA ELENA-VDA EL PLAN,"CORREG SANTA ELENA-VDA EL PLAN, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
473.0,90,SANTA ELENA,CENT EDUC EL PLACER,IE,205001001389,5380143,Sin registro,CORREG SANTA ELENAVDA EL PLACER,INHABILITADO,2020.0,CORREG SANTA ELENAVDA EL PLACER,"CORREG SANTA ELENAVDA EL PLACER, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
474.0,90,SANTA ELENA,CENT EDUC JUAN ANDRES PATINO,IE,205001006119,5669138,Sin registro,CORREG SANTA ELENA-VDA BARRO BLANCO,ACTIVA,2020.0,CORREG SANTA ELENA-VDA BARRO BLANCO,"CORREG SANTA ELENA-VDA BARRO BLANCO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
475.0,90,SANTA ELENA,CENT EDUC PIEDRA GORDA,IE,205001008561-205001006119,5669186,Sin registro,C SANTA ELENA-VDA PIEDRA GORDA,ACTIVA,2020.0,C SANTA ELENA-VDA PIEDRA GORDA,"C SANTA ELENA-VDA PIEDRA GORDA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
476.0,90,SANTA ELENA,CENT EDUC EL CERRO,IE,205001020006 - 205001006119,5381830,Sin registro,CORREG SANTA ELENA-VDA EL CERRO,ACTIVA,2020.0,CORREG SANTA ELENA-VDA EL CERRO,"CORREG SANTA ELENA-VDA EL CERRO, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
477.0,90,SANTA ELENA,CENT EDUC PERMANENTE MAZO,IE,205001006224,5669390,Sin registro,CORREGIMIENTO SANTA ELENA -VEREDA MAZO- ZONA DE AFLUENCIA AL PARQUE ARVÍregimiento Santa Elena -Vereda Mazo- Zona de afluencia al Parque Arví,ACTIVA,2020.0,CORREGIMIENTO SANTA ELENA -VEREDA MAZO- ZONA DE AFLUENCIA AL PARQUE ARVÍREGIMIENTO SANTA ELENA -VEREDA MAZO- ZONA DE AFLUENCIA AL PARQUE ARVÍ,"CORREGIMIENTO SANTA ELENA -VEREDA MAZO- ZONA DE AFLUENCIA AL PARQUE ARVÍREGIMIENTO SANTA ELENA -VEREDA MAZO- ZONA DE AFLUENCIA AL PARQUE ARVÍ, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
478.0,90,SANTA ELENA,CENT EDUC PIEDRAS BLANCAS,IE,205001008391-205001006224,5513286,Sin registro,C SANTA ELENA-VDA PIEDRAS BLANCAS,ACTIVA,2020.0,C SANTA ELENA-VDA PIEDRAS BLANCAS,"C SANTA ELENA-VDA PIEDRAS BLANCAS, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
479.0,90,SANTA ELENA,INST EDUC SANTA ELENA,IE,205001011031,5381304,Sin registro,KILOMETRO 15 VIA SANTA ELENA,ACTIVA,2020.0,KILOMETRO 15 VIA SANTA ELENA,"KILOMETRO 15 VIA SANTA ELENA, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
480.0,90,SANTA ELENA,SEC ESC RURAL SANTA ELENA,IE,205001001486 -205001011031,5380027,Sin registro,CORREG SANTA ELENA-PARTE CENTRAL,ACTIVA,2020.0,CORREG SANTA ELENA-PARTE CENTRAL,"CORREG SANTA ELENA-PARTE CENTRAL, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
481.0,10,VILLANUEVA,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,IE,899999054,18000423724,ventanillaunica@esap.edu.co,Cl. 56 #45-34,ACTIVA,2020.0,CL. 56 #45-34,"CL. 56 #45-34, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
482.0,14,POBLADO,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,IE,890980136,444 76 54-319 79 00,Sin Regsitro,CARRERA 48 No. 7  151,ACTIVA,2020.0,CR 48 7  151,"CR 48 7  151, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
483.0,10,LA CANDELARIA,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,IE,899999034,5760000,servicioalciudadano@sena.edu.co,CALLE 51 No. 57 - 70,ACTIVA,2020.0,CL 51 57 - 70,"CL 51 57 - 70, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
484.0,7,ROBLEDO,TECNOLOGICO DE ANTIOQUIA,IE,890905419,444 37 00,atencionalcliente@tdea.edu.co,CALLE 78B NO. 72A - 220,ACTIVA,2020.0,CL 78B 72A - 220,"CL 78B 72A - 220, Medellín, Antioquia, Colombia",,,pendiente_geocodificacion,
