X,Y,ruta,parada,label,itinerario,objectid,linea
-8410842.60773429,703253.793291457,C6-001,Cra. 52 con Cll. 117,Cra. 52 con Cll. 117,C6-001 Zamora Santa Rita,1028,C6-001 Santa Rita - Estación Acevedo
-8410847.54668684,703489.838401925,C6-001,Cll. 123 con Cra. 52 - 24,Cll. 123 con Cra. 52 - 24,C6-001 Zamora Santa Rita,1029,C6-001 Santa Rita - Estación Acevedo
-8410760.97643918,703747.207583342,C6-001,Cra. 45 con Cll. 20D - 21,Cra. 45 con Cll. 20D - 21,C6-001 Zamora Santa Rita,1030,C6-001 Santa Rita - Estación Acevedo
-8410630.67194625,703648.72719809,C6-001,Cll. 20D con Cra. 43C - 05,Cll. 20D con Cra. 43C - 05,C6-001 Zamora Santa Rita,1031,C6-001 Santa Rita - Estación Acevedo
-8410485.79527224,703599.906180833,C6-001,Cll. 20D con Cra. 42D - 21,Cll. 20D con Cra. 42D - 21,C6-001 Zamora Santa Rita,1032,C6-001 Santa Rita - Estación Acevedo
-8410239.04602223,703578.867914818,C6-001,Cra 42 con Calle 20D,Cra 42 con Calle 20D,C6-001 Zamora Santa Rita,1033,C6-001 Santa Rita - Estación Acevedo
-8410226.57984376,703707.090195362,C6-001,Cra. 42 con Cll. 20E -89,Cra. 42 con Cll. 20E -89,C6-001 Zamora Santa Rita,1034,C6-001 Santa Rita - Estación Acevedo
-8410079.54719533,703773.673144069,C6-001,Cra. 41E con Cll. 21B,Cra. 41E con Cll. 21B,C6-001 Zamora Santa Rita,1035,C6-001 Santa Rita - Estación Acevedo
-8409893.49866653,703765.397051971,C6-001,Cll. 21 con Cra. 41 - 25,Cll. 21 con Cra. 41 - 25,C6-001 Zamora Santa Rita,1036,C6-001 Santa Rita - Estación Acevedo
-8409662.95045177,703676.387543935,C6-001,Zamora Cra. 40A con Cll 21 - 53,Zamora Cra. 40A con Cll 21 - 53,C6-001 Zamora Santa Rita,1037,C6-001 Santa Rita - Estación Acevedo
-8409342.0867639,698936.013754539,C6-002,Cra. 29 con Cll 71A,Cra. 29 con Cll 71A,C6-002 Punto Cero,1038,C6-002 Versalles - Estación Hospital - Punto Cero
-8409358.1920178,698652.632658951,C6-002,Cra. 28 con Cll 69 - 04,Cra. 28 con Cll 69 - 04,C6-002 Punto Cero,1039,C6-002 Versalles - Estación Hospital - Punto Cero
-8409411.6743882,698491.818386313,C6-002,Cll 68A con Cra. 28,Cll 68A con Cra. 28,C6-002 Punto Cero,1040,C6-002 Versalles - Estación Hospital - Punto Cero
-8409599.96412962,698567.854790147,C6-002,Cra. 31A con Cll 68A - 28,Cra. 31A con Cll 68A - 28,C6-002 Punto Cero,1041,C6-002 Versalles - Estación Hospital - Punto Cero
-8409568.71975768,698928.855732165,C6-002,Cra 31A con Cll 71 -76,Cra 31A con Cll 71 -76,C6-002 Punto Cero,1042,C6-002 Versalles - Estación Hospital - Punto Cero
-8409591.77628917,698991.781389322,C6-002,Cra 32 con Cll 71A,Cra 32 con Cll 71A,C6-002 Punto Cero,1043,C6-002 Versalles - Estación Hospital - Punto Cero
-8409856.52185484,698995.05620864,C6-002,Cll 71A con Cra. 34,Cll 71A con Cra. 34,C6-002 Punto Cero,1044,C6-002 Versalles - Estación Hospital - Punto Cero
-8409946.86589459,698915.54267877,C6-002,Cra. 36 con Cll 71,Cra. 36 con Cll 71,C6-002 Punto Cero,1045,C6-002 Versalles - Estación Hospital - Punto Cero
-8409958.4622342,698801.336004861,C6-002,Cra. 36 con Cll 70,Cra. 36 con Cll 70,C6-002 Punto Cero,1046,C6-002 Versalles - Estación Hospital - Punto Cero
-8410024.47701149,698549.239523292,C6-002,Cll 68 con Cra. 36A - 45,Cll 68 con Cra. 36A - 45,C6-002 Punto Cero,1047,C6-002 Versalles - Estación Hospital - Punto Cero
-8409984.42784697,698395.560506038,C6-002,Cra 36A Cll 66G,Cra 36A Cll 66G,C6-002 Punto Cero,1048,C6-002 Versalles - Estación Hospital - Punto Cero
-8410093.91172433,698123.512216434,C6-002,Cra. 37 con Cll 66D - 58,Cra. 37 con Cll 66D - 58,C6-002 Punto Cero,1049,C6-002 Versalles - Estación Hospital - Punto Cero
-8410206.28349562,697964.993153658,C6-002,Cra. 37  con Cll 66 - 28,Cra. 37  con Cll 66 - 28,C6-002 Punto Cero,1050,C6-002 Versalles - Estación Hospital - Punto Cero
-8410412.21784911,698091.6820831,C6-002,Cll 66 con Cra. 39A - 33,Cll 66 con Cra. 39A - 33,C6-002 Punto Cero,1051,C6-002 Versalles - Estación Hospital - Punto Cero
-8410598.78241322,697921.403344661,C6-002,Cra. 40 con Cll 65 - 15,Cra. 40 con Cll 65 - 15,C6-002 Punto Cero,1052,C6-002 Versalles - Estación Hospital - Punto Cero
-8410828.94556665,698068.702545725,C6-002,Cll 65 con Cra. 42 - 72,Cll 65 con Cra. 42 - 72,C6-002 Punto Cero,1053,C6-002 Versalles - Estación Hospital - Punto Cero
-8410990.07985183,698371.385650247,C6-002, Cra 45C con Cll 65, Cra 45C con Cll 65,C6-002 Punto Cero,1054,C6-002 Versalles - Estación Hospital - Punto Cero
-8410824.79428739,698454.05285332,C6-002,Cra. 45 con Cll 67,Cra. 45 con Cll 67,C6-002 Punto Cero,1055,C6-002 Versalles - Estación Hospital - Punto Cero
-8411615.64161164,698784.255361535,C6-002,cra 51 con calle 67 - 74,cra 51 con calle 67 - 74,C6-002 Punto Cero,1056,C6-002 Versalles - Estación Hospital - Punto Cero
-8411844.07484103,698933.058156285,C6-002,Cll 68 Cr 51C,Cll 68 Cr 51C,C6-002 Punto Cero,1057,C6-002 Versalles - Estación Hospital - Punto Cero
-8412235.84166482,698773.660547018,C6-002,Cl 67 con Cra 55,Cl 67 con Cra 55,C6-002 Punto Cero,1058,C6-002 Versalles - Estación Hospital - Punto Cero
-8412933.48219131,698891.615903348,C6-002,Calle 67 con Cra 64C,Calle 67 con Cra 64C,C6-002 Punto Cero,1059,C6-002 Versalles - Estación Hospital - Punto Cero
-8412835.03960142,698841.111040875,C6-002,Cll 67 con Cra 64B,Cll 67 con Cra 64B,C6-002 Punto Cero,1060,C6-002 Versalles - Estación Hospital - Punto Cero
-8412835.03960142,698841.111040875,C6-002,Cll 67 con Cra 64B,Cll 67 con Cra 64B,C6-002 Versalles,1061,C6-002 Versalles - Estación Hospital - Punto Cero
-8412314.80491087,698771.442462899,C6-002,Cl 67 con Cra 55 AB,Cl 67 con Cra 55 AB,C6-002 Versalles,1062,C6-002 Versalles - Estación Hospital - Punto Cero
-8411601.97140786,698809.297048487,C6-002,Estación Hospital Integracion Metro B,Estación Hospital Integracion Metro B,C6-002 Versalles,1063,C6-002 Versalles - Estación Hospital - Punto Cero
-8411286.21581009,698754.182041299,C6-002,Cll 68 con Cra. 49,Cll 68 con Cra. 49,C6-002 Versalles,1064,C6-002 Versalles - Estación Hospital - Punto Cero
-8411011.83989574,698712.072820373,C6-002,Cll 68 con Cra. 48,Cll 68 con Cra. 48,C6-002 Versalles,1065,C6-002 Versalles - Estación Hospital - Punto Cero
-8410913.12275815,698651.305287842,C6-002,Cra. 47 con Cll 67,Cra. 47 con Cll 67,C6-002 Versalles,1066,C6-002 Versalles - Estación Hospital - Punto Cero
-8411156.05302895,698436.17126004,C6-002,Cra 48 Cll 65F,Cra 48 Cll 65F,C6-002 Versalles,1067,C6-002 Versalles - Estación Hospital - Punto Cero
-8411261.53031763,698150.619697541,C6-002,Cll 63A Cra 47 - 07,Cll 63A Cra 47 - 07,C6-002 Versalles,1068,C6-002 Versalles - Estación Hospital - Punto Cero
-8411078.62709482,698437.683458608,C6-002,Cra. 48 con Cll 65F - 17,Cra. 48 con Cll 65F - 17,C6-002 Versalles,1069,C6-002 Versalles - Estación Hospital - Punto Cero
-8410996.91186381,698351.751990534,C6-002,Cra. 45C con Cll 65,Cra. 45C con Cll 65,C6-002 Versalles,1070,C6-002 Versalles - Estación Hospital - Punto Cero
-8410868.33823959,698090.782691654,C6-002,Cll 65 con Cra. 43,Cll 65 con Cra. 43,C6-002 Versalles,1071,C6-002 Versalles - Estación Hospital - Punto Cero
-8410737.46734611,697893.259210113,C6-002,Cra. 41 con Cl 64 - 11,Cra. 41 con Cl 64 - 11,C6-002 Versalles,1072,C6-002 Versalles - Estación Hospital - Punto Cero
-8410578.59930331,697938.04450788,C6-002,Cra. 40 con Cll 65 - 48,Cra. 40 con Cll 65 - 48,C6-002 Versalles,1073,C6-002 Versalles - Estación Hospital - Punto Cero
-8410408.97999729,698082.774955165,C6-002,Cl 66 con Cra. 39A,Cl 66 con Cra. 39A,C6-002 Versalles,1074,C6-002 Versalles - Estación Hospital - Punto Cero
-8410199.94036387,697967.770191643,C6-002,Cra 37 66 - 28,Cra 37 66 - 28,C6-002 Versalles,1075,C6-002 Versalles - Estación Hospital - Punto Cero
-8410084.43021716,698128.790940948,C6-002,Cra. 37 con Cll 66D,Cra. 37 con Cll 66D,C6-002 Versalles,1076,C6-002 Versalles - Estación Hospital - Punto Cero
-8409980.8916321,698395.546903238,C6-002,Cra 36A Cll 66G,Cra 36A Cll 66G,C6-002 Versalles,1077,C6-002 Versalles - Estación Hospital - Punto Cero
-8410004.03815667,698533.017504279,C6-002,Cll 68 con Cra. 36A,Cll 68 con Cra. 36A,C6-002 Versalles,1078,C6-002 Versalles - Estación Hospital - Punto Cero
-8409946.919716,698818.597521819,C6-002,Cra. 36 con Cll 70,Cra. 36 con Cll 70,C6-002 Versalles,1079,C6-002 Versalles - Estación Hospital - Punto Cero
-8409931.15312445,698880.86936038,C6-002,Calle 71 35 - 61,Calle 71 35 - 61,C6-002 Versalles,1080,C6-002 Versalles - Estación Hospital - Punto Cero
-8409722.95300222,698865.435337067,C6-002,Cll 71 33 - 33,Cll 71 33 - 33,C6-002 Versalles,1081,C6-002 Versalles - Estación Hospital - Punto Cero
-8409581.30566384,698975.493222751,C6-002,Cra. 31A con Cll 71A,Cra. 31A con Cll 71A,C6-002 Versalles,1082,C6-002 Versalles - Estación Hospital - Punto Cero
-8409408.02466976,698955.809776258,C6-002,Cra 30 Cll 71A - 48,Cra 30 Cll 71A - 48,C6-002 Versalles,1083,C6-002 Versalles - Estación Hospital - Punto Cero
-8409342.0867639,698936.013754539,C6-002,Cra. 29 con Cll 71A,Cra. 29 con Cll 71A,C6-002 Versalles,1084,C6-002 Versalles - Estación Hospital - Punto Cero
-8409342.0867639,698936.013754539,C6-002A,Cra. 30 con Cll 71A,Cra. 30 con Cll 71A,C6-002A Estación Hospital,1085,C6-002A Versalles - Estación Hospital
-8409358.1920178,698652.632658951,C6-002A,Cra. 28 con Cll 69,Cra. 28 con Cll 69,C6-002A Estación Hospital,1086,C6-002A Versalles - Estación Hospital
-8409411.6743882,698491.818386313,C6-002A,Cll 68A con Cra. 28,Cll 68A con Cra. 28,C6-002A Estación Hospital,1087,C6-002A Versalles - Estación Hospital
-8409599.96412962,698567.854790147,C6-002A,Cra. 31A con Cll 68A,Cra. 31A con Cll 68A,C6-002A Estación Hospital,1088,C6-002A Versalles - Estación Hospital
-8409568.71975768,698928.855732165,C6-002A,Cra 31A con Cll 71 - 76,Cra 31A con Cll 71 - 76,C6-002A Estación Hospital,1089,C6-002A Versalles - Estación Hospital
-8409591.77628917,698991.781389322,C6-002A,Cra 32 con Cll 71A,Cra 32 con Cll 71A,C6-002A Estación Hospital,1090,C6-002A Versalles - Estación Hospital
-8409856.52185484,698995.05620864,C6-002A,Cll 71A con Cra. 34,Cll 71A con Cra. 34,C6-002A Estación Hospital,1091,C6-002A Versalles - Estación Hospital
-8409946.86589459,698915.54267877,C6-002A,Cra. 36 con Cll 71,Cra. 36 con Cll 71,C6-002A Estación Hospital,1092,C6-002A Versalles - Estación Hospital
-8409958.4622342,698801.336004861,C6-002A,Cra. 36 con Cll 70,Cra. 36 con Cll 70,C6-002A Estación Hospital,1093,C6-002A Versalles - Estación Hospital
-8410024.47701149,698549.239523292,C6-002A,Cll 68 con Cra. 36A - 45,Cll 68 con Cra. 36A - 45,C6-002A Estación Hospital,1094,C6-002A Versalles - Estación Hospital
-8409984.42784697,698395.560506038,C6-002A,Cra.36A con Cll 66G,Cra.36A con Cll 66G,C6-002A Estación Hospital,1095,C6-002A Versalles - Estación Hospital
-8410093.91172433,698123.512216434,C6-002A,Cra. 37 con Cll 66D - 58,Cra. 37 con Cll 66D - 58,C6-002A Estación Hospital,1096,C6-002A Versalles - Estación Hospital
-8410206.28349562,697964.993153658,C6-002A,Cra. 37 con Cll 66 -28,Cra. 37 con Cll 66 -28,C6-002A Estación Hospital,1097,C6-002A Versalles - Estación Hospital
-8410412.21784911,698091.6820831,C6-002A,Cll 66 con Cra. 39A - 33,Cll 66 con Cra. 39A - 33,C6-002A Estación Hospital,1098,C6-002A Versalles - Estación Hospital
-8410598.78241322,697921.403344661,C6-002A,Cra. 40 con Cll 65 - 15,Cra. 40 con Cll 65 - 15,C6-002A Estación Hospital,1099,C6-002A Versalles - Estación Hospital
-8410828.94556665,698068.702545725,C6-002A,Cll 65 con Cra. 42 - 72,Cll 65 con Cra. 42 - 72,C6-002A Estación Hospital,1100,C6-002A Versalles - Estación Hospital
-8410990.07985183,698371.385650247,C6-002A,Cra 45C con Cll 65,Cra 45C con Cll 65,C6-002A Estación Hospital,1101,C6-002A Versalles - Estación Hospital
-8410824.79428739,698454.05285332,C6-002A,Cra. 45 con Cll 66,Cra. 45 con Cll 66,C6-002A Estación Hospital,1102,C6-002A Versalles - Estación Hospital
-8411601.97140786,698809.297048487,C6-002A,Cra.51 con Cll.67,Cra.51 con Cll.67,C6-002A Estación Hospital,1103,C6-002A Versalles - Estación Hospital
-8411601.97140786,698809.297048487,C6-002A,Cra.51 con Cll.67,Cra.51 con Cll.67,C6-002A Versalles,1104,C6-002A Versalles - Estación Hospital
-8411286.21581009,698754.182041299,C6-002A,Cll 68 con Cra. 49,Cll 68 con Cra. 49,C6-002A Versalles,1105,C6-002A Versalles - Estación Hospital
-8411011.83989574,698712.072820373,C6-002A,Cll 68 con Cra. 48,Cll 68 con Cra. 48,C6-002A Versalles,1106,C6-002A Versalles - Estación Hospital
-8410913.12275815,698651.305287842,C6-002A,Cra. 47 con Cll 67,Cra. 47 con Cll 67,C6-002A Versalles,1107,C6-002A Versalles - Estación Hospital
-8411156.05302895,698436.17126004,C6-002A,Cra. 48 con Cll 65F,Cra. 48 con Cll 65F,C6-002A Versalles,1108,C6-002A Versalles - Estación Hospital
-8411261.53031763,698150.619697541,C6-002A,Cll 63A Cra 47 - 07,Cll 63A Cra 47 - 07,C6-002A Versalles,1109,C6-002A Versalles - Estación Hospital
-8411078.62709482,698437.683458608,C6-002A,Cra. 48 con Cll 65F,Cra. 48 con Cll 65F,C6-002A Versalles,1110,C6-002A Versalles - Estación Hospital
-8410996.91186381,698351.751990534,C6-002A,Cra. 45C con Cll 65,Cra. 45C con Cll 65,C6-002A Versalles,1111,C6-002A Versalles - Estación Hospital
-8410868.33823959,698090.782691654,C6-002A,Cll 65 con Cra. 43,Cll 65 con Cra. 43,C6-002A Versalles,1112,C6-002A Versalles - Estación Hospital
-8410737.46734611,697893.259210113,C6-002A,Cra. 41 con Cl 64 - 11,Cra. 41 con Cl 64 - 11,C6-002A Versalles,1113,C6-002A Versalles - Estación Hospital
-8410578.59930331,697938.04450788,C6-002A,Cra. 40 con Cll 65 - 48,Cra. 40 con Cll 65 - 48,C6-002A Versalles,1114,C6-002A Versalles - Estación Hospital
-8410408.97999729,698082.774955165,C6-002A,Cl 66 con Cra. 39A,Cl 66 con Cra. 39A,C6-002A Versalles,1115,C6-002A Versalles - Estación Hospital
-8410199.94036387,697967.770191643,C6-002A,Cra 37 66 - 28,Cra 37 66 - 28,C6-002A Versalles,1116,C6-002A Versalles - Estación Hospital
-8410084.43021716,698128.790940948,C6-002A,Cra. 37 con Cll 66D,Cra. 37 con Cll 66D,C6-002A Versalles,1117,C6-002A Versalles - Estación Hospital
-8409980.8916321,698395.546903238,C6-002A,Cra.36A con Cll 66G,Cra.36A con Cll 66G,C6-002A Versalles,1118,C6-002A Versalles - Estación Hospital
-8410004.03815667,698533.017504279,C6-002A,Cll 68 con Cra. 36A,Cll 68 con Cra. 36A,C6-002A Versalles,1119,C6-002A Versalles - Estación Hospital
-8409946.919716,698818.597521819,C6-002A,Cra. 36 con Cll 70,Cra. 36 con Cll 70,C6-002A Versalles,1120,C6-002A Versalles - Estación Hospital
-8409931.15312445,698880.86936038,C6-002A,Calle 71 35 - 61,Calle 71 35 - 61,C6-002A Versalles,1121,C6-002A Versalles - Estación Hospital
-8409722.95300222,698865.435337067,C6-002A,Cll 71 33 - 33,Cll 71 33 - 33,C6-002A Versalles,1122,C6-002A Versalles - Estación Hospital
-8409581.30566384,698975.493222751,C6-002A,Cra. 31A con Cll 71A,Cra. 31A con Cll 71A,C6-002A Versalles,1123,C6-002A Versalles - Estación Hospital
-8409408.02466976,698955.809776258,C6-002A,Cra 30 Cll 71A - 48,Cra 30 Cll 71A - 48,C6-002A Versalles,1124,C6-002A Versalles - Estación Hospital
-8409342.0867639,698936.013754539,C6-002A,Cra. 30 con Cll 71A,Cra. 30 con Cll 71A,C6-002A Versalles,1125,C6-002A Versalles - Estación Hospital
-8411568.61350241,700693.168263633,C6-003,Cra. 51B con Cll. 90,Cra. 51B con Cll. 90,C6-003 Estación Hospital,1126,C6-003 Campo Valdés - Estación Hospital
-8411347.47906093,700706.144331228,C6-003,Cll 90 con Cra 50 D,Cll 90 con Cra 50 D,C6-003 Estación Hospital,1127,C6-003 Campo Valdés - Estación Hospital
-8411086.86782537,700726.176120721,C6-003,Cll 90 con Cra. 50,Cll 90 con Cra. 50,C6-003 Estación Hospital,1128,C6-003 Campo Valdés - Estación Hospital
-8410970.2854256,700601.344060469,C6-003,Cll 89 con Cra. 49A - 13,Cll 89 con Cra. 49A - 13,C6-003 Estación Hospital,1129,C6-003 Campo Valdés - Estación Hospital
-8410974.20805542,700359.535087708,C6-003,Cra. 49 con Cll 85C - 60,Cra. 49 con Cll 85C - 60,C6-003 Estación Hospital,1130,C6-003 Campo Valdés - Estación Hospital
-8411025.52551649,700068.103922263,C6-003,Cra. 49 con Cll 83,Cra. 49 con Cll 83,C6-003 Estación Hospital,1131,C6-003 Campo Valdés - Estación Hospital
-8411126.12345805,699498.85420667,C6-003,Cra. 49 con Cll 77 - 43,Cra. 49 con Cll 77 - 43,C6-003 Estación Hospital,1132,C6-003 Campo Valdés - Estación Hospital
-8411183.60390073,699171.349954728,C6-003,Cra. 49 con Cll 72A - 17,Cra. 49 con Cll 72A - 17,C6-003 Estación Hospital,1133,C6-003 Campo Valdés - Estación Hospital
-8411332.57094276,698788.007410053,C6-003,Cra. 50 con Cll 68,Cra. 50 con Cll 68,C6-003 Estación Hospital,1134,C6-003 Campo Valdés - Estación Hospital
-8411716.3113459,698606.775340918,C6-003,Cra. 51 con Cll. 66-89,Cra. 51 con Cll. 66-89,C6-003 Estación Hospital,1135,C6-003 Campo Valdés - Estación Hospital
-8411716.3113459,698606.775340918,C6-003,Cra. 51 con Cll. 66-89,Cra. 51 con Cll. 66-89,C6-003 Campo Valdés,1136,C6-003 Campo Valdés - Estación Hospital
-8411750.41666161,698445.239541922,C6-003,Cra 51 64 - 20,Cra 51 64 - 20,C6-003 Campo Valdés,1137,C6-003 Campo Valdés - Estación Hospital
-8411553.6057396,698844.038305666,C6-003,Cl 68 con Cr 50C,Cl 68 con Cr 50C,C6-003 Campo Valdés,1138,C6-003 Campo Valdés - Estación Hospital
-8411166.00350042,699213.694752257,C6-003,Cra. 49 con Cll 72A,Cra. 49 con Cll 72A,C6-003 Campo Valdés,1139,C6-003 Campo Valdés - Estación Hospital
-8411121.95485009,699497.780989747,C6-003,Cra. 49 con Cl 77 - 27,Cra. 49 con Cl 77 - 27,C6-003 Campo Valdés,1140,C6-003 Campo Valdés - Estación Hospital
-8411019.57831438,700081.612463057,C6-003,Cra.49 con Cll 82,Cra.49 con Cll 82,C6-003 Campo Valdés,1141,C6-003 Campo Valdés - Estación Hospital
-8410970.78329735,700358.672964402,C6-003,Cra. 49 con Cll 85C - 52,Cra. 49 con Cll 85C - 52,C6-003 Campo Valdés,1142,C6-003 Campo Valdés - Estación Hospital
-8411178.06169278,700442.899758365,C6-003,Cra. 50AA con Cll 86A - 22,Cra. 50AA con Cll 86A - 22,C6-003 Campo Valdés,1143,C6-003 Campo Valdés - Estación Hospital
-8411196.56239223,700599.656091798,C6-003,Cra. 50AA con Cll 87,Cra. 50AA con Cll 87,C6-003 Campo Valdés,1144,C6-003 Campo Valdés - Estación Hospital
-8411369.33105647,700610.274257395,C6-003,Cra. 50D con Cll 88 - 26,Cra. 50D con Cll 88 - 26,C6-003 Campo Valdés,1145,C6-003 Campo Valdés - Estación Hospital
-8411568.61350241,700693.168263633,C6-003,Cra. 51B con Cll. 90,Cra. 51B con Cll. 90,C6-003 Campo Valdés,1146,C6-003 Campo Valdés - Estación Hospital
-8409868.81197063,694547.241394993,C6-004,Cra.19 con Cll 33,Cra.19 con Cll 33,C6-004 Estación Exposiciones,1147,C6-004 Reserva del Seminario - Estación Exposiciones
-8409966.56845659,694606.628501669,C6-004,Cra. 20 con Cll. 33,Cra. 20 con Cll. 33,C6-004 Estación Exposiciones,1148,C6-004 Reserva del Seminario - Estación Exposiciones
-8409966.19642836,694730.564910226,C6-004,Cra. 21 con Cll. 36,Cra. 21 con Cll. 36,C6-004 Estación Exposiciones,1149,C6-004 Reserva del Seminario - Estación Exposiciones
-8410077.5950595,695041.914318461,C6-004,Cll. 40 con Cra. 21,Cll. 40 con Cra. 21,C6-004 Estación Exposiciones,1150,C6-004 Reserva del Seminario - Estación Exposiciones
-8410226.62324411,695050.354803439,C6-004,Cll. 40 con Cra. 23,Cll. 40 con Cra. 23,C6-004 Estación Exposiciones,1151,C6-004 Reserva del Seminario - Estación Exposiciones
-8410486.93932924,695141.137260772,C6-004,Cll. 40 con Cra. 25,Cll. 40 con Cra. 25,C6-004 Estación Exposiciones,1152,C6-004 Reserva del Seminario - Estación Exposiciones
-8410719.277827,695263.911238026,C6-004,Cll 40 26C-114,Cll 40 26C-114,C6-004 Estación Exposiciones,1153,C6-004 Reserva del Seminario - Estación Exposiciones
-8410907.69332452,695368.507695287,C6-004,Cra 30 Cll 39,Cra 30 Cll 39,C6-004 Estación Exposiciones,1154,C6-004 Reserva del Seminario - Estación Exposiciones
-8411052.29720357,695209.005603347,C6-004,Cra. 30 Cll 32,Cra. 30 Cll 32,C6-004 Estación Exposiciones,1155,C6-004 Reserva del Seminario - Estación Exposiciones
-8411244.32494776,695127.78480215,C6-004,Cra. 32 con Cll. 34,Cra. 32 con Cll. 34,C6-004 Estación Exposiciones,1156,C6-004 Reserva del Seminario - Estación Exposiciones
-8411393.61557776,694916.152218472,C6-004,Cra. 32 con Cll. 32,Cra. 32 con Cll. 32,C6-004 Estación Exposiciones,1157,C6-004 Reserva del Seminario - Estación Exposiciones
-8411337.62297762,694774.981026154,C6-004,Cll. 31 con Cra. 30,Cll. 31 con Cra. 30,C6-004 Estación Exposiciones,1158,C6-004 Reserva del Seminario - Estación Exposiciones
-8411299.71645945,694580.524903022,C6-004,Cll. 31 con Cra. 29,Cll. 31 con Cra. 29,C6-004 Estación Exposiciones,1159,C6-004 Reserva del Seminario - Estación Exposiciones
-8411303.08198677,694411.670006633,C6-004,Cra 30 Cll 27A,Cra 30 Cll 27A,C6-004 Estación Exposiciones,1160,C6-004 Reserva del Seminario - Estación Exposiciones
-8411451.55200343,694478.435319245,C6-004,Cra. 33 con Cll. 28,Cra. 33 con Cll. 28,C6-004 Estación Exposiciones,1161,C6-004 Reserva del Seminario - Estación Exposiciones
-8411626.3333985,694690.204447988,C6-004,Cra. 33 con Cll. 29,Cra. 33 con Cll. 29,C6-004 Estación Exposiciones,1162,C6-004 Reserva del Seminario - Estación Exposiciones
